Target,Income,Age,Gender,Score,Tenure
0,397317,90,1,472,13
0,296008,20,1,247,19
0,721610,30,1,555,5
0,694888,78,1,372,7
0,481192,27,1,249,3
0,614767,68,1,290,16
0,235866,61,1,690,12
0,584412,66,1,241,18
0,266047,32,1,703,14
0,521892,80,1,347,19
0,91292,58,1,712,18
0,61382,26,1,316,20
0,75104,46,1,231,1
0,774515,45,1,260,6
0,97573,89,1,583,16
0,569893,70,1,751,9
0,526540,37,1,393,16
0,104494,26,1,322,14
0,292188,46,1,672,5
0,355947,78,1,692,16
0,443164,62,1,619,7
0,93379,43,1,598,16
0,634001,20,1,758,11
0,259937,38,1,261,7
0,504520,81,1,413,19
0,282348,33,1,792,7
0,64619,34,1,670,13
0,750182,24,1,662,2
0,302704,66,1,602,3
0,81786,33,1,378,16
0,102719,21,1,547,1
0,87368,43,1,666,4
0,72554,80,1,375,1
0,680597,57,1,483,10
0,249975,37,1,528,4
0,306063,62,1,473,5
0,146998,80,1,568,17
0,544611,86,1,760,12
0,757659,79,1,713,19
0,105709,67,1,272,14
0,170481,48,1,416,1
0,197391,70,1,350,18
0,618358,75,1,777,9
0,700790,48,1,635,1
0,61525,89,1,509,7
0,245579,51,1,768,16
0,365500,48,1,298,1
0,44492,20,1,514,16
0,547315,64,1,741,15
0,456478,74,1,404,14
0,758536,27,1,248,9
0,778122,63,1,640,12
0,501098,21,1,731,18
0,634268,46,1,718,4
0,450191,52,1,508,10
0,520949,77,1,382,11
0,328301,36,1,252,19
0,112015,71,1,275,14
0,783950,88,1,393,11
0,165713,69,1,483,13
0,333738,71,1,559,7
0,414689,76,1,397,15
0,241057,75,1,518,18
0,724458,75,1,379,19
0,733035,26,1,376,10
0,191784,78,1,631,5
0,201400,82,1,245,16
0,656618,72,1,600,2
0,328967,26,1,518,2
0,194824,80,1,294,17
0,213799,31,1,701,17
0,84353,25,1,665,18
0,258242,84,1,779,4
0,591396,29,1,227,5
0,782908,29,1,541,3
0,47174,18,1,403,20
0,673130,36,1,464,15
0,241898,58,1,774,9
0,720085,26,1,367,19
0,507497,48,1,482,1
0,39605,40,1,273,9
0,176861,74,1,757,18
0,169532,45,1,702,4
0,778685,76,1,774,19
0,239121,35,1,559,8
0,420894,47,1,782,20
0,757479,41,1,369,13
0,231526,22,1,654,7
0,460998,49,1,552,11
0,160679,67,1,716,10
0,711285,60,1,220,16
0,744160,37,1,447,7
0,656685,25,1,552,5
0,526171,84,1,565,19
0,222658,30,1,748,16
0,797608,28,1,561,13
0,612477,22,1,584,15
0,231195,40,1,261,5
0,208507,83,1,615,6
0,524143,25,1,416,3
0,314481,22,1,255,20
0,87744,85,1,695,3
0,475641,48,1,523,5
0,495526,83,1,333,3
0,32434,33,1,728,7
0,597406,47,1,692,16
0,133569,39,1,330,12
0,184421,75,1,777,11
0,281008,70,1,504,3
0,438447,32,1,527,5
0,57376,48,1,516,14
0,299324,87,1,643,18
0,253337,64,1,769,13
0,753506,47,1,430,1
0,789331,87,1,504,2
0,112405,69,1,402,9
0,247889,73,1,398,12
0,473357,39,1,556,18
0,189201,31,1,485,7
0,654322,60,1,272,7
0,581055,72,1,376,2
0,627228,60,1,349,9
0,77742,51,1,343,16
0,492994,49,1,237,20
0,439453,23,1,509,6
0,566648,85,1,651,12
0,285271,57,1,758,18
0,165451,44,1,428,7
0,690199,71,1,312,11
0,138990,19,1,520,5
0,477099,37,1,407,20
0,386592,86,1,683,15
0,653459,47,1,734,9
0,659130,83,1,286,1
0,628254,37,1,625,4
0,299509,76,1,336,13
0,531150,53,1,290,20
0,676786,57,1,741,19
0,754022,87,1,709,8
0,75296,23,1,263,9
0,217095,35,1,502,8
0,161398,80,1,465,1
0,542338,36,1,430,15
0,519342,25,1,687,8
0,756464,78,1,723,10
0,65734,41,1,411,1
0,147341,24,1,575,18
0,694611,69,1,394,3
0,546145,67,1,311,15
0,432323,66,1,238,1
0,625926,78,1,757,17
0,505483,37,1,282,11
0,271528,30,1,760,11
0,124079,71,1,397,18
0,350089,59,1,732,17
0,361597,61,1,301,7
0,346635,63,1,224,5
0,30308,36,1,556,3
0,798352,31,1,269,13
0,179799,63,1,627,3
0,635555,75,1,630,8
0,153220,31,1,262,14
0,269414,78,1,571,20
0,60364,52,1,695,18
0,752916,70,1,740,19
0,46603,72,1,708,8
0,408328,26,1,356,10
0,118850,54,1,558,12
0,411472,52,1,287,12
0,79202,59,1,511,15
0,513896,47,1,715,3
0,302234,72,1,396,16
0,540515,28,1,375,12
0,291244,80,1,498,8
0,530914,46,1,348,20
0,91812,65,1,594,12
0,244944,29,1,682,5
0,666265,51,1,513,20
0,32009,33,1,770,2
0,709069,67,1,687,11
0,292952,63,1,292,14
0,563603,45,1,531,13
0,572560,90,1,733,11
0,327597,87,1,625,19
0,46561,89,1,679,12
0,550511,37,1,497,3
0,371543,50,1,762,5
0,481636,70,1,253,3
0,788194,58,1,753,2
0,136626,89,1,759,2
0,668623,55,1,525,16
0,279035,31,1,250,17
0,512028,87,1,312,4
0,382553,62,1,390,6
0,619189,47,1,793,7
0,349884,85,1,533,3
0,248550,38,1,616,10
0,231798,44,1,285,19
0,72968,72,1,552,11
0,281209,61,1,488,13
0,289560,47,1,543,15
0,441471,79,1,675,6
0,724782,77,1,243,17
0,660785,60,1,267,14
0,759493,74,1,599,3
0,717616,87,1,273,11
0,323401,61,1,385,16
0,625893,47,1,312,6
0,122752,72,1,650,5
0,44548,48,1,341,20
0,305275,48,1,331,13
0,648373,75,1,399,11
0,154020,37,1,572,1
0,461745,49,1,736,14
0,757632,28,1,259,1
0,55317,35,1,432,16
0,315765,57,1,520,11
0,555109,40,1,226,6
0,664061,84,1,579,17
0,41279,43,1,313,9
0,293957,38,1,679,5
0,248126,26,1,346,14
0,181501,33,1,429,1
0,623347,39,1,263,18
0,385432,40,1,450,11
0,380015,40,1,704,12
0,346854,49,1,517,16
0,586193,62,1,205,12
0,360180,43,1,227,12
0,781768,45,1,670,11
0,102619,25,1,799,4
0,703529,58,1,297,6
0,513252,34,1,317,3
0,676928,53,1,770,4
0,765916,19,1,589,16
0,292737,68,1,730,12
0,286339,25,1,287,16
0,220764,88,1,785,2
0,541103,39,1,653,1
0,291999,77,1,484,8
0,371755,85,1,438,12
0,654989,32,1,619,4
0,308200,71,1,250,3
0,793465,39,1,750,14
0,611068,18,1,427,17
0,155444,51,1,340,14
0,368493,59,1,407,6
0,305257,60,1,268,18
0,283389,84,1,287,10
0,224237,59,1,677,16
0,207901,78,1,274,20
0,417829,25,1,530,13
0,265207,31,1,428,13
0,510886,78,1,387,7
0,485402,53,1,276,5
0,765023,76,1,221,1
0,505315,23,1,785,7
0,522288,41,1,682,2
0,326049,36,1,306,7
0,507171,46,1,457,9
0,352100,53,1,678,8
0,586810,38,1,726,7
0,493010,86,1,658,12
0,367693,77,1,455,2
0,554345,57,1,312,1
0,615249,19,1,705,9
0,399377,73,1,221,7
0,582658,59,1,706,10
0,614061,29,1,371,11
0,678926,66,1,692,15
0,774187,29,1,747,8
0,491953,89,1,631,7
0,34749,71,1,556,13
0,660068,70,1,446,18
0,737515,31,1,606,3
0,203211,83,1,237,3
0,788852,66,1,524,5
0,755034,32,1,484,20
0,708472,37,1,401,6
0,330183,69,1,634,1
0,783679,26,1,218,4
0,284079,86,1,314,20
0,698261,61,1,739,11
0,681963,36,1,469,2
0,750979,37,1,239,18
0,648651,49,1,368,4
0,366427,81,1,287,12
0,333230,56,1,325,9
0,294792,57,1,308,2
0,535601,45,1,705,12
0,652873,38,1,380,15
0,711471,83,1,317,15
0,168868,73,1,281,4
0,430078,32,1,323,11
0,163843,60,1,476,19
0,730147,66,1,584,6
0,714138,70,1,373,12
0,212380,30,1,728,16
0,358008,56,1,329,2
0,264045,34,1,257,3
0,760157,65,1,637,18
0,286065,55,1,448,20
0,699484,88,1,457,17
0,49191,73,1,614,13
0,147023,34,1,639,15
0,145915,37,1,371,8
0,730220,71,1,236,3
0,73818,75,1,509,12
0,415421,78,1,584,19
0,708036,62,1,524,9
0,565565,18,1,670,1
0,589902,48,1,651,8
0,434955,78,1,562,3
0,409792,22,1,316,9
0,311645,51,1,370,11
0,479229,90,1,326,14
0,319570,72,1,525,19
0,168504,32,1,316,7
0,285322,43,1,594,19
0,795141,40,1,346,18
0,618687,36,1,513,8
0,323579,25,1,302,4
0,600743,72,1,387,11
0,43036,64,1,725,11
0,214673,27,1,689,5
0,308481,66,1,274,4
0,405267,40,1,275,7
0,50003,64,1,524,17
0,570727,20,1,271,18
0,341612,36,1,668,20
0,652874,41,1,502,2
0,531746,84,1,405,16
0,123370,33,1,640,5
0,752614,78,1,758,2
0,543858,69,1,688,19
0,666286,49,1,521,16
0,611198,52,1,342,18
0,312977,26,1,277,20
0,116481,26,1,701,17
0,768112,32,1,583,5
0,194755,70,1,650,7
0,748150,89,1,526,12
0,669388,72,1,728,11
0,180605,58,1,572,7
0,195912,87,1,221,19
0,235441,74,1,266,12
0,670443,81,1,673,8
0,737640,90,1,661,12
0,713334,83,1,605,9
0,460250,33,1,388,3
0,167045,22,1,276,2
0,264405,82,1,448,10
0,510334,20,1,687,7
0,693910,44,1,203,10
0,373978,81,1,487,10
0,747390,85,1,572,9
0,534382,89,1,547,13
0,704026,22,1,214,6
0,770292,50,1,658,13
0,199238,78,1,538,1
0,344281,84,1,633,13
0,274799,36,1,727,6
0,51751,24,1,470,2
0,141266,39,1,262,19
0,260115,53,1,408,17
0,404873,63,1,399,17
0,466355,34,1,707,7
0,423098,45,1,435,14
0,133303,36,1,786,19
0,33833,57,1,237,1
0,428928,61,1,468,9
0,211125,47,1,567,10
0,595676,42,1,434,6
0,687503,52,1,367,9
0,110987,42,1,367,9
0,177517,76,1,341,9
0,51095,22,1,392,3
0,596176,53,1,405,15
0,611207,50,1,488,17
0,79233,34,1,603,8
0,205073,24,1,491,19
0,74673,72,1,317,9
0,499615,39,1,250,13
0,770386,89,1,704,9
0,663567,66,1,673,3
0,45519,77,1,749,10
0,703952,53,1,526,5
0,756020,83,1,612,3
0,34290,36,1,260,12
0,354400,79,1,309,8
0,518857,33,1,394,4
0,450889,45,1,575,8
0,543799,39,1,775,10
0,458132,41,1,652,1
0,258009,18,1,333,11
0,263478,70,1,593,6
0,617311,29,1,409,13
0,130690,68,1,746,18
0,568775,77,1,330,18
0,221907,20,1,402,10
0,180196,75,1,217,5
0,546905,30,1,449,8
0,486624,82,1,709,20
0,56978,50,1,318,6
0,635890,58,1,350,19
0,311828,41,1,268,9
0,203242,30,1,242,8
0,612381,69,1,203,2
0,132477,41,1,326,13
0,641296,55,1,457,6
0,471644,65,1,714,3
0,506810,34,1,572,6
0,99285,66,1,492,14
0,564038,43,1,225,4
0,122515,50,1,771,9
0,477694,50,1,231,16
0,523002,71,1,588,1
0,781884,73,1,231,14
0,246726,77,1,558,20
0,281652,67,1,607,15
0,350975,45,1,361,11
0,178674,35,1,706,3
0,97790,65,1,731,14
0,648508,37,1,574,11
0,110629,25,1,740,14
0,550378,55,1,266,7
0,415184,32,1,327,12
0,215508,63,1,220,10
0,246203,19,1,450,16
0,182354,76,1,325,17
0,68341,43,1,664,13
0,517229,65,1,269,7
0,183205,37,1,569,7
0,786738,33,1,703,16
0,368704,21,1,705,3
0,510522,39,1,634,16
0,394438,38,1,453,8
0,64337,41,1,561,5
0,176827,87,1,584,4
0,375003,72,1,261,3
0,751957,59,1,337,9
0,281114,28,1,431,4
0,747122,29,1,686,18
0,581470,20,1,458,6
0,332558,55,1,316,20
0,118669,22,1,591,9
0,595650,37,1,348,6
0,742523,21,1,573,19
0,201483,33,1,586,15
0,713213,18,1,476,7
0,768281,36,1,374,5
0,343825,45,1,281,9
0,134864,46,1,296,6
0,319318,43,1,781,10
0,422600,51,1,371,18
0,250092,25,1,782,12
0,573238,34,1,797,19
0,283964,29,1,763,9
0,120539,51,1,615,7
0,742339,32,1,798,20
0,694772,80,1,454,5
0,343448,55,1,403,9
0,666676,22,1,638,12
0,477099,75,1,411,5
0,425564,76,1,440,9
0,146349,68,1,216,10
0,293079,21,1,718,15
0,145968,48,1,453,5
0,656509,78,1,304,4
0,587199,60,1,729,1
0,210933,25,1,286,7
0,239137,80,1,298,4
0,406346,79,1,427,7
0,507707,74,1,537,11
0,98485,27,1,721,17
0,119647,19,1,752,13
0,193811,48,1,583,15
0,473616,78,1,275,16
0,358038,34,1,356,7
0,582850,74,1,545,7
0,268228,77,1,641,19
0,729206,41,1,551,10
0,618468,30,1,409,20
0,570795,56,1,378,20
0,700383,60,1,353,12
0,92519,81,1,566,10
0,712854,84,1,209,7
0,285352,51,1,680,2
0,518846,87,1,429,1
0,506633,29,1,253,20
0,389091,40,1,686,9
0,666174,41,1,269,11
0,328081,41,1,405,19
0,339875,47,1,617,1
0,650656,77,1,323,15
0,331278,53,1,530,19
0,731897,33,1,366,2
0,230571,26,1,552,3
0,292321,51,1,317,19
0,485153,57,1,680,19
0,472870,79,1,621,7
0,83223,72,1,719,3
0,691228,84,1,584,19
0,784339,46,1,477,3
0,587671,35,1,423,4
0,636769,34,1,640,4
0,704821,27,1,372,16
0,248562,22,1,274,3
0,668139,83,1,246,15
0,613248,25,1,322,2
0,282450,41,1,605,15
0,731562,34,1,774,18
0,735614,54,1,637,10
0,502542,80,1,353,3
0,669709,39,1,625,1
0,512678,73,1,785,10
0,683190,66,1,590,19
0,639080,67,1,396,15
0,243746,81,1,473,20
0,632962,25,1,347,13
0,604518,27,1,664,11
0,109605,64,1,774,9
0,533590,50,1,422,5
0,476280,70,1,517,20
0,753057,33,1,589,19
0,704526,40,1,500,2
0,533462,25,1,384,9
0,743683,76,1,603,11
0,245095,37,1,458,1
0,505681,36,1,659,18
0,653178,28,1,479,9
0,256353,31,1,740,2
0,669281,46,1,626,5
0,382840,76,1,247,6
0,31528,24,1,353,6
0,174228,35,1,465,12
0,495471,58,1,544,4
0,526542,60,1,596,15
0,659541,62,1,307,6
0,358795,33,1,399,12
0,38011,65,1,344,5
0,526439,90,1,464,6
0,55064,26,1,417,6
0,273072,76,1,701,19
0,64217,30,1,499,13
0,155461,19,1,747,16
0,798238,25,1,379,8
0,66440,26,1,602,17
0,563576,30,1,375,6
0,796740,82,1,313,9
0,495572,67,1,370,1
0,387835,76,1,761,5
0,194562,49,1,789,13
0,84920,66,1,336,20
0,319784,41,1,613,6
0,124383,43,1,542,16
0,746774,70,1,527,7
0,301014,66,1,630,8
0,709308,59,1,496,8
0,681321,68,1,564,19
0,257540,84,1,213,13
0,255176,30,1,504,12
0,291529,46,1,388,12
0,360041,19,1,678,13
0,610839,29,1,513,11
0,668980,76,1,388,1
0,789307,36,1,478,4
0,178359,67,1,614,20
0,119494,20,1,464,19
0,303885,63,1,579,13
0,44754,90,1,387,13
0,532352,30,1,249,19
0,698868,18,1,269,6
0,574956,73,1,706,13
0,558855,31,1,271,7
0,561524,25,1,435,18
0,320847,58,1,266,3
0,538414,85,1,568,9
0,607299,90,1,372,3
0,442601,34,1,640,7
0,700397,20,1,499,15
0,327923,67,1,313,7
0,442150,23,1,619,17
0,231407,32,1,526,11
0,420130,51,1,392,2
0,613049,87,1,478,5
0,630694,33,1,794,10
0,432194,60,1,421,13
0,785715,86,1,333,9
0,288027,22,1,536,1
0,73520,63,1,327,16
0,568941,22,1,564,14
0,308249,83,1,554,18
0,550592,36,1,512,16
0,520182,70,1,729,17
0,779584,67,1,364,11
0,620436,18,1,339,14
0,444106,56,1,539,17
0,483446,30,1,581,6
0,330085,27,1,683,19
0,420198,54,1,220,18
0,200847,19,1,696,13
0,445754,54,1,613,5
0,750226,89,1,621,4
0,623090,62,1,348,8
0,570134,69,1,306,7
0,613935,79,1,725,10
0,94043,48,1,240,4
0,603143,19,1,312,13
0,791238,37,1,221,18
0,341806,31,1,582,2
0,677586,87,1,729,2
0,763356,34,1,499,2
0,178426,49,1,536,14
0,58366,44,1,346,16
0,75181,25,1,585,4
0,167169,86,1,527,19
0,791058,48,1,252,8
0,686951,61,1,703,15
0,613777,63,1,748,20
0,594178,82,1,747,7
0,486675,29,1,597,20
0,99862,81,1,517,13
0,192467,79,1,796,18
0,197116,32,1,394,13
0,491424,72,1,558,9
0,352566,45,1,552,12
0,646080,36,1,490,20
0,34836,55,1,531,12
0,377330,74,1,798,11
0,625141,24,1,612,18
0,248193,63,1,298,12
0,113221,28,1,425,16
0,665301,71,1,467,12
0,637419,43,1,661,5
0,48532,73,1,358,13
0,97215,25,1,351,3
0,471691,73,1,474,15
0,267685,22,1,758,2
0,150129,28,1,672,20
0,528264,39,1,268,17
0,476521,45,1,209,1
0,323342,55,1,337,6
0,640968,38,1,686,7
0,216441,59,1,563,19
0,380503,68,1,645,8
0,719437,42,1,453,4
0,410770,19,1,220,10
0,409855,89,1,204,19
0,520722,45,1,539,20
0,738026,36,1,280,8
0,588196,71,1,359,13
0,302879,64,1,611,11
0,50323,24,1,609,12
0,102343,55,1,524,9
0,101186,40,1,778,7
0,403805,55,1,370,2
0,592772,61,1,513,10
0,308968,35,1,558,19
0,413390,30,1,313,17
0,452170,69,1,781,19
0,488905,37,1,647,7
0,176037,81,1,755,16
0,149624,65,1,537,10
0,450124,67,1,736,9
0,799673,53,1,259,17
0,608902,78,1,405,17
0,691626,57,1,305,13
0,742930,32,1,691,19
0,674669,82,1,208,2
0,753198,73,1,689,13
0,389618,38,1,519,17
0,170385,62,1,491,14
0,508642,60,1,624,10
0,170421,67,1,690,14
0,587136,30,1,616,5
0,618061,70,1,429,18
0,296880,45,1,563,3
0,119246,44,1,296,5
0,161235,83,1,541,15
0,684906,28,1,305,15
0,100018,58,1,619,16
0,92609,86,1,429,4
0,55315,71,1,472,11
0,255902,53,1,463,10
0,51405,36,1,435,10
0,533505,73,1,328,4
0,730739,23,1,587,16
0,327960,88,1,752,17
0,792610,44,1,438,17
0,214219,20,1,513,8
0,477833,65,1,717,5
0,343959,25,1,229,6
0,446968,61,1,539,10
0,772934,77,1,336,16
0,745981,78,1,745,5
0,647263,73,1,628,8
0,313221,40,1,344,1
0,405416,32,1,517,9
0,635113,29,1,593,1
0,362296,61,1,530,14
0,341975,44,1,419,19
0,670760,63,1,274,15
0,525144,72,1,477,4
0,36038,32,1,482,5
0,37506,24,1,332,1
0,106311,38,1,275,17
0,438987,86,1,660,9
0,178677,57,1,732,11
0,144648,39,1,399,18
0,531414,57,1,585,3
0,315967,89,1,689,13
0,41715,83,1,274,20
0,259446,56,1,696,12
0,131692,26,1,555,6
0,731518,89,1,756,11
0,533665,20,1,755,3
0,183584,46,1,738,19
0,247693,23,1,603,2
0,563089,22,1,237,13
0,148279,42,1,376,14
0,56112,23,1,282,10
0,746084,64,1,364,20
0,421462,24,1,428,6
0,210613,49,1,680,5
0,576789,70,1,431,4
0,388999,90,1,234,2
0,681223,71,1,649,10
0,479913,66,1,481,10
0,286455,76,1,326,14
0,323458,60,1,794,11
0,371276,26,1,523,3
0,751316,20,1,699,6
0,341597,63,1,696,11
0,453194,23,1,376,18
0,695927,31,1,603,14
0,453420,70,1,476,14
0,255523,54,1,488,17
0,197533,44,1,441,7
0,604688,25,1,422,15
0,204966,27,1,250,4
0,281814,83,1,461,7
0,541158,72,1,543,16
0,98178,56,1,718,3
0,391541,31,1,313,5
0,122401,44,1,459,4
0,528455,29,1,417,19
0,407703,64,1,438,6
0,399322,71,1,282,11
0,616100,65,1,473,14
0,437194,48,1,627,4
0,491353,52,1,379,17
0,221892,29,1,753,19
0,345817,73,1,675,16
0,474610,84,1,249,9
0,718178,85,1,549,16
0,700678,37,1,630,15
0,438916,24,1,602,7
0,206739,22,1,543,12
0,217571,89,1,400,9
0,377980,62,1,604,1
0,624623,25,1,581,10
0,513594,43,1,798,15
0,255312,33,1,687,16
0,550155,58,1,393,1
0,542572,45,1,261,1
0,487454,85,1,629,5
0,721119,60,1,421,11
0,659127,65,1,319,6
0,424177,47,1,720,2
0,79304,65,1,742,8
0,108852,68,1,680,17
0,223285,83,1,372,14
0,123665,64,1,650,15
0,297931,24,1,505,19
0,78045,27,1,488,19
0,399317,64,1,427,16
0,656696,70,1,244,8
0,237800,22,1,532,4
0,348081,85,1,423,18
0,715094,45,1,428,18
0,336713,41,1,492,14
0,62924,86,1,776,6
0,669067,81,1,233,13
0,112640,23,1,735,7
0,351931,46,1,696,18
0,205198,54,1,762,19
0,348083,65,1,344,11
0,343332,63,1,363,9
0,369687,40,1,350,16
0,564381,40,1,413,18
0,738792,26,1,243,13
0,317982,60,1,767,2
0,460742,83,1,592,1
0,411598,77,1,353,12
0,362921,60,1,333,7
0,595650,25,1,351,12
0,131371,44,1,564,2
0,323383,32,1,320,1
0,306580,48,1,596,5
0,176585,37,1,376,10
0,104904,43,1,479,3
0,651632,18,1,538,10
0,357680,74,1,264,7
0,787507,25,1,537,11
0,458358,39,1,338,17
0,599771,21,1,661,5
0,668784,39,1,590,20
0,469551,67,1,626,5
0,781444,39,1,281,19
0,444375,35,1,776,3
0,237959,84,1,695,6
0,736300,42,1,557,3
0,690850,27,1,617,19
0,674786,42,1,550,11
0,193422,44,1,322,14
0,146958,78,1,589,15
0,226235,78,1,799,1
0,33669,41,1,433,13
0,619486,85,1,321,12
0,748695,21,1,772,18
0,195078,72,1,301,13
0,139896,23,1,569,11
0,238736,51,1,295,6
0,218129,28,1,486,7
0,279308,55,1,396,16
0,197039,37,1,289,14
0,736280,80,1,678,8
0,173271,61,1,214,7
0,512845,29,1,748,11
0,469081,74,1,620,8
0,317941,53,1,261,15
0,480724,81,1,308,9
0,207515,82,1,277,15
0,780457,68,1,711,10
0,87022,87,1,713,18
0,696262,21,1,423,18
0,468494,61,1,257,9
0,544068,60,1,489,7
0,151483,78,1,541,7
0,694390,80,1,334,10
0,125762,55,1,331,15
0,52970,83,1,491,9
0,68458,76,1,314,6
0,235387,27,1,446,16
0,358972,66,1,716,17
0,223230,46,1,707,10
0,672343,66,1,577,14
0,253035,54,1,601,8
0,770582,89,1,511,15
0,656464,51,1,768,6
0,311569,19,1,509,12
0,220044,90,1,561,16
0,243015,64,1,541,18
0,490627,48,1,326,9
0,656392,82,1,436,10
0,335673,46,1,383,7
0,406195,55,1,459,12
0,725316,87,1,684,17
0,736244,58,1,313,8
0,724277,36,1,321,12
0,535900,43,1,646,15
0,301796,32,1,341,20
0,606071,40,1,510,5
0,403862,76,1,256,4
0,730491,59,1,402,3
0,590550,74,1,293,14
0,287562,60,1,363,12
0,530348,73,1,373,17
0,614189,66,1,648,12
0,594001,86,1,616,4
0,257291,49,1,637,19
0,271388,89,1,424,10
0,374013,21,1,749,18
0,394190,61,1,491,5
0,297735,45,1,345,2
0,404535,82,1,576,16
0,550728,72,1,256,5
0,742119,76,1,433,12
0,297735,89,1,548,6
0,279880,24,1,448,2
0,313363,75,1,799,11
0,258108,85,1,203,10
0,117933,36,1,649,17
0,733578,28,1,762,11
0,545429,43,1,743,13
0,464388,55,1,536,2
0,447195,51,1,293,19
0,765501,32,1,454,16
0,585472,69,1,672,16
0,469107,59,1,662,20
0,492680,27,1,454,20
0,281936,24,1,514,18
0,596151,84,1,527,6
0,95438,19,1,511,5
0,580042,33,1,436,8
0,56425,34,1,607,19
0,383936,80,1,530,3
0,553918,21,1,606,7
0,461633,45,1,441,12
0,542690,56,1,285,20
0,186617,21,1,613,3
0,271705,59,1,571,18
0,550367,54,1,572,5
0,553648,66,1,486,19
0,410491,28,1,207,9
0,443243,65,1,508,8
0,748236,47,1,269,2
0,728515,45,1,374,11
0,262725,55,1,760,10
0,128439,18,1,489,14
0,446898,77,1,594,20
0,415873,34,1,406,8
0,464192,32,1,502,13
0,359329,72,1,671,8
0,120034,32,1,639,6
0,351152,20,1,340,20
0,363134,21,1,658,9
0,393103,19,1,304,17
0,295706,51,1,741,13
0,710734,82,1,665,16
0,782574,31,1,448,15
0,742516,25,1,398,18
0,35707,47,1,614,19
0,235550,47,1,737,17
0,133146,80,1,328,1
0,757256,72,1,635,18
0,363302,50,1,710,4
0,179130,63,1,594,5
0,63969,39,1,782,12
0,443767,22,1,387,6
0,93628,56,1,680,6
0,568875,77,1,685,4
0,492638,76,1,412,14
0,739867,60,1,554,15
0,121349,71,1,601,10
0,487619,49,1,445,16
0,736231,25,1,580,4
0,577452,67,1,323,14
0,377004,26,1,548,13
0,463335,29,1,638,3
0,116634,74,1,553,5
0,212995,80,1,374,5
0,524872,39,1,388,12
0,677991,22,1,455,18
0,748535,89,1,488,15
0,389018,49,1,287,8
0,163979,50,1,596,10
0,303384,45,1,381,19
0,706492,23,1,653,20
0,754759,39,1,583,8
0,469212,82,1,289,4
0,505355,26,1,600,16
0,433371,50,1,585,6
0,466734,75,1,504,1
0,658429,65,1,561,18
0,45966,55,1,251,9
0,660294,68,1,680,11
0,79571,52,1,446,18
0,233436,66,1,593,5
0,483607,62,1,408,12
0,659749,48,1,281,2
0,373437,27,1,783,18
0,61041,81,1,480,12
0,548844,48,1,703,13
0,584559,81,1,360,13
0,666628,79,1,595,2
0,439202,27,1,335,2
0,249041,82,1,455,4
0,739353,66,1,316,2
0,416437,74,1,755,15
0,485737,47,1,679,6
0,320312,75,1,529,5
0,509841,60,1,741,15
0,172318,51,1,646,8
0,608625,88,1,796,1
0,130781,74,1,370,11
0,795587,80,1,796,7
0,724299,69,1,214,6
0,339403,21,1,497,16
0,421733,55,1,646,13
0,433568,88,1,333,7
0,418415,88,1,465,9
0,407151,72,1,685,2
0,240256,82,1,668,4
0,456773,20,1,417,14
0,642223,42,1,402,19
0,675567,22,1,324,1
0,544771,79,1,498,14
0,187524,61,1,591,4
0,47977,78,1,337,17
0,43969,46,1,798,3
0,598743,77,1,745,10
0,78086,39,1,293,7
0,795567,76,1,429,15
0,389296,87,1,758,5
0,91262,79,1,273,19
0,212170,18,1,224,4
0,690356,28,1,619,2
0,764478,46,1,346,7
0,509199,63,1,693,9
0,760257,34,1,378,6
0,279537,72,1,468,15
0,330098,54,1,480,2
0,564952,19,1,320,10
0,739598,19,1,352,10
0,40073,44,1,239,3
0,703622,48,1,277,8
0,408374,76,1,580,13
0,758345,28,1,628,11
0,648989,79,1,214,16
0,346432,51,1,424,19
0,376702,51,1,690,1
0,644866,58,1,653,1
0,365722,36,1,606,4
0,447022,82,1,663,1
0,506723,60,1,665,13
0,151885,34,1,235,1
0,719434,25,1,615,4
0,563858,19,1,519,16
0,71746,18,1,651,17
0,400100,75,1,510,17
0,332621,46,1,734,2
0,499148,26,1,502,10
0,271378,20,1,621,6
0,624902,31,1,270,6
0,516626,29,1,332,11
0,620488,25,1,555,10
0,424979,28,1,464,19
0,595372,76,1,526,9
0,683175,28,1,369,6
0,45175,24,1,484,1
0,57427,37,1,567,9
0,359134,59,1,530,4
0,262288,49,1,521,9
0,133835,34,1,439,16
0,94814,82,1,719,15
0,711279,60,1,640,13
0,41994,27,1,257,17
0,367639,24,1,569,6
0,504239,24,1,619,20
0,599950,47,1,392,17
0,151061,59,1,263,7
0,527913,48,1,622,3
0,530921,60,1,394,14
0,182853,74,1,653,19
0,655439,79,1,772,17
0,179890,54,1,800,6
0,521190,25,1,507,2
0,568613,53,1,273,9
0,708683,41,1,602,8
0,270797,30,1,215,10
0,610703,85,1,691,16
0,133658,39,1,581,4
0,613748,58,1,202,18
0,559459,35,1,564,14
0,657115,30,1,279,11
0,37648,84,1,718,10
0,38571,43,1,798,7
0,475380,57,1,634,4
0,606063,59,1,453,5
0,389443,50,1,361,9
0,287736,47,1,216,12
0,114376,22,1,407,10
0,528451,0,2,394,21
0,195572,0,2,371,26
0,533975,0,2,518,37
0,710071,0,2,499,18
0,92048,0,2,478,31
0,675187,0,2,230,16
0,531426,0,2,350,19
0,520873,0,2,510,33
0,747351,0,2,441,13
0,770777,0,2,545,30
0,252104,0,2,655,30
